trial,paradigm,strategy,model,ma_window,threshold,accuracy,precision,recall,specificity,f1,auroc,brier_score,ece
5,wavelet,weighted_sampler,XGBoost,18,0.44,0.4130727005215589,0.2936870798872472,0.8865978417400737,0.2455198199986764,0.4412194486327507,0.6466017467857679,0.232539086773462,0.2164913893611809
6,wavelet,weighted_sampler,AdaptiveNN,20,0.48,0.5672213164540776,0.5275084880001474,0.501236771792269,0.6226772178585788,0.5140371712071219,0.5835387594305617,0.2446647072089714,0.0183615972805454
6,wavelet,weighted_sampler,LogisticRegression,20,0.49,0.577906716537195,0.5274203094614018,0.7278051967750592,0.4519263769991861,0.6116179765365704,0.6376001409042259,0.2443719094398172,0.0739067600996629
6,wavelet,weighted_sampler,RandomForest,20,0.47,0.527082467525548,0.486441234988986,0.6389851470708343,0.4330352327439963,0.5523750447574525,0.565530410775156,0.2455857254143323,0.0317079803959597
6,wavelet,weighted_sampler,XGBoost,20,0.48,0.5278044180173268,0.484144107912457,0.5196950074089631,0.5346198727188931,0.5012900412194196,0.543465871403444,0.2473319122810503,0.0241981215573926
7,wavelet,weighted_sampler,AdaptiveNN,18,0.36,0.2012161279791054,0.1998511989927316,1.0,0.0021310004486316,0.333126639637491,0.6528598368762929,0.2439217922618416,0.3181060578303276
7,wavelet,weighted_sampler,LogisticRegression,1,0.37,0.2011481118728915,0.19856434451353,0.989431626029564,0.0046800440474733,0.3307516980443998,0.5555091613306391,0.2347168587582207,0.2776479443528384
7,wavelet,weighted_sampler,RandomForest,18,0.28,0.2009495048427467,0.1997978372399061,1.0,0.001797925418383,0.3330525044111335,0.677836891155085,0.23077136254199,0.2921983561790449
7,wavelet,weighted_sampler,XGBoost,18,0.29,0.2009984764392208,0.199807636241768,1.0,0.0018591024647552,0.3330661186115432,0.6647662482508118,0.229500594753609,0.2847786810333316
8,wavelet,weighted_sampler,AdaptiveNN,20,0.48,0.6097310701611869,0.6483666061705989,0.6820145692037176,0.5149388938300886,0.6647650760228191,0.6603318491107035,0.2316038631417923,0.0925343762801328
8,wavelet,weighted_sampler,LogisticRegression,20,0.49,0.6887972028636443,0.7282362552009921,0.7202880348321192,0.6475003019622053,0.7242403386141824,0.7510334465872841,0.240253207929285,0.1355282132195344
8,wavelet,weighted_sampler,RandomForest,19,0.35,0.570268074735987,0.5690245878204517,0.9998785899690196,0.0068792480592065,0.725290777126545,0.6835171812038011,0.2335230389411424,0.1194245175208909
8,wavelet,weighted_sampler,XGBoost,20,0.46,0.6599422330535247,0.6702558062576282,0.7885958301934187,0.4912266253801978,0.7246260288174682,0.6843508679537933,0.2326404386867288,0.1178851495639434
9,wavelet,weighted_sampler,AdaptiveNN,20,0.45,0.6715196641167867,0.2086513868293508,0.6295945945945945,0.6771874911193118,0.3134301582436968,0.7190129713427361,0.1953073342081252,0.308509409424377
9,wavelet,weighted_sampler,LogisticRegression,20,0.48,0.4073495910536047,0.1230181889613587,0.6488138138138139,0.3747061760873007,0.2068219510502396,0.5124320774487325,0.2395418395925864,0.3666931657409603
9,wavelet,weighted_sampler,RandomForest,20,0.45,0.5225948694840516,0.1451189578042482,0.6151801801801802,0.5100783124459547,0.2348399521963046,0.5654977374368535,0.219215718532603,0.3365135961590342
9,wavelet,weighted_sampler,XGBoost,20,0.45,0.5550924286802493,0.1489772407654993,0.5805705705705706,0.5516480527441834,0.2371107152384076,0.5781844569580847,0.2160651961651815,0.3321603972995948
10,wavelet,weighted_sampler,AdaptiveNN,20,0.5,0.7365453982163801,0.2379219219219219,0.3838119598496299,0.7952830858389318,0.293750370765854,0.6858113884204524,0.2042239861671364,0.2961860859688723
10,wavelet,weighted_sampler,LogisticRegression,19,0.56,0.7514937263493328,0.0601067746686303,0.0506142696585668,0.8682051977051106,0.0549536092234541,0.4479509781351192,0.2499044572489962,0.3498756318410514
10,wavelet,weighted_sampler,RandomForest,19,0.53,0.6719804598464229,0.137973903549074,0.2473162035422237,0.7426961723877563,0.1771298114621571,0.5259656713796157,0.2400350078634732,0.337734760044785
10,wavelet,weighted_sampler,XGBoost,19,0.57,0.7819795746752528,0.1363624214887077,0.0988644731232802,0.8957328996534433,0.1146246391300929,0.5292829776714196,0.2424950872105407,0.3404494281896845
1,emd,downsample_2x,AdaptiveNN,20,0.46,0.5201660018534188,0.483964811022156,0.926693404634581,0.1847562320758879,0.6358549412915852,0.7398080861385905,0.2427091091651498,0.0547064988971374
1,emd,downsample_2x,LogisticRegression,20,0.5,0.5866674725009066,0.5243926158321565,0.9211378490790256,0.3107091207686839,0.6683192059189645,0.7434195496313493,0.2488237663141696,0.0834480404082543
1,emd,downsample_2x,RandomForest,20,0.5,0.6467289845145521,0.5800794644315027,0.7915775401069519,0.5272201387356914,0.66952288218111,0.7655027454965166,0.2404096104280852,0.1271495751974546
1,emd,downsample_2x,XGBoost,20,0.5,0.6438145506802584,0.5763917867728094,0.8001931075460488,0.5147927543691938,0.6700999508642298,0.7682041052833347,0.2408947146294469,0.1248236954075299
2,emd,downsample_2x,AdaptiveNN,18,0.45,0.5920382902423507,0.5901213556311973,0.9871880570409982,0.037147128354888,0.7386765713862284,0.5817618518121905,0.2573872573711861,0.1266420819776146
2,emd,downsample_2x,LogisticRegression,20,0.49,0.5839406559083811,0.5840738060781476,0.999195385224797,0.0008169934640522,0.7372136777116136,0.6542215432827267,0.248470987934992,0.0838525732990905
2,emd,downsample_2x,RandomForest,20,0.48,0.591980449997108,0.5947013892129868,0.9464250346603288,0.0942497566402447,0.7304271397590592,0.5315364820393573,0.2462370521702832,0.078932574488312
2,emd,downsample_2x,XGBoost,20,0.48,0.5899777315055816,0.5924639907816401,0.9546939988116458,0.0778229731608955,0.7311752520631971,0.5265658730894266,0.2465592315809158,0.0787772371384386
3,emd,downsample_2x,AdaptiveNN,13,0.44,0.4066477523216292,0.3960990050776639,0.9485184586945208,0.0510863804981452,0.5588313820239867,0.6186602874174597,0.2391348311807304,0.0622378607515063
3,emd,downsample_2x,LogisticRegression,2,0.05,0.3961986432868296,0.3961986432868296,1.0,0.0,0.567539075033231,0.6102854068935972,0.2494954154444769,0.1068440277602204
3,emd,downsample_2x,RandomForest,20,0.49,0.503747315727349,0.4177586589827814,0.64139700999659,0.4134251898957781,0.5059674656322116,0.6004925848376651,0.2431217909315007,0.1079032518242019
3,emd,downsample_2x,XGBoost,20,0.49,0.4944216903451512,0.4138982955976603,0.663552827581256,0.3834422657952069,0.5098020290044917,0.6009167554756081,0.24371955082324,0.1057998908505729
4,emd,downsample_2x,AdaptiveNN,20,0.46,0.3334868463577015,0.3333845121980783,1.0,0.0002302695365522,0.5000575740129087,0.6644374914362472,0.2410850670936918,0.1493574949547987
4,emd,downsample_2x,LogisticRegression,20,0.49,0.3334706870919785,0.333373738353253,0.9999515222028312,0.0002302695365522,0.5000393932231535,0.6700990844177903,0.2481763817706813,0.1666988045104979
4,emd,downsample_2x,RandomForest,19,0.46,0.3414129661948161,0.3358666579685563,0.9983517548962576,0.0129435718440954,0.5026359465000488,0.6483037941791411,0.2436556253946038,0.1627478474357228
4,emd,downsample_2x,XGBoost,20,0.47,0.37287505655743,0.3455520065241768,0.9859656777196044,0.0663297459763428,0.5117504969428579,0.6516285814617726,0.2434901837508349,0.1623455155606047
5,emd,downsample_2x,AdaptiveNN,9,0.46,0.5045761945620785,0.4988595471129323,0.9346630758009312,0.0858370661713827,0.6505172520395578,0.5891112908965983,0.2486806626842459,0.0200634527866459
5,emd,downsample_2x,LogisticRegression,4,0.4,0.4933894286215136,0.4933517264288482,0.9999532439357384,0.0001911941439965,0.6607205748781226,0.5841255393163617,0.2491677261401634,0.0412867838440868
5,emd,downsample_2x,RandomForest,20,0.46,0.5043363133955179,0.4987917831761148,0.9824945295404814,0.0387942022651953,0.6616684352554797,0.5805030405724514,0.2467914607510845,0.0310346833127864
5,emd,downsample_2x,XGBoost,20,0.46,0.5026571452295939,0.497937272284784,0.9853372982475828,0.032712407589497,0.6615581178524004,0.5752282232305104,0.2471218929317978,0.0275016646981154
6,emd,downsample_2x,AdaptiveNN,20,0.47,0.4349052029906351,0.6843978756997273,0.4172529665021526,0.4823917137476459,0.5184347580268123,0.4318366274161657,0.2645672814654189,0.2571264911852796
6,emd,downsample_2x,LogisticRegression,17,0.48,0.5856065052268068,0.7041415546283418,0.7442915981191734,0.1587256748273697,0.7236601040266363,0.4157523193169892,0.2575053665312027,0.2429597915289311
6,emd,downsample_2x,RandomForest,20,0.47,0.4668784607925693,0.6987511974523393,0.4723359818917941,0.4521971123666038,0.5636562994935342,0.4472843645884413,0.2639558597759636,0.2541989452544791
6,emd,downsample_2x,XGBoost,20,0.47,0.484191992650999,0.70204910764667,0.5080798534542103,0.4199309478970496,0.5895190003655219,0.4507793618619959,0.2632162911165089,0.2528134232748078
7,emd,downsample_2x,AdaptiveNN,20,0.43,0.4102374800049219,0.4101846983409591,1.0,0.0001517134133621,0.5817460632263695,0.6873352685632728,0.2426281408017518,0.1511181816074992
7,emd,downsample_2x,LogisticRegression,20,0.47,0.4103884917838406,0.4102466559627638,1.0,0.0004077297984108,0.5818083726391704,0.685275478245932,0.2451126455994881,0.1397513836243133
7,emd,downsample_2x,RandomForest,20,0.37,0.410410863899236,0.410255836461591,1.0,0.0004456581517513,0.5818176047984958,0.702264982995967,0.2399439083984391,0.1194472747277199
7,emd,downsample_2x,XGBoost,20,0.37,0.4104388290434802,0.4102673126629443,1.0,0.000493068593427,0.5818291454096813,0.7025792988630142,0.2404850551367812,0.1105636299449552
8,emd,downsample_2x,AdaptiveNN,20,0.45,0.6959303545206629,0.6959406304085592,0.9999623210248682,8.623663332183511e-05,0.8207007452763089,0.4590168305383332,0.2554719880838015,0.2092656756285762
8,emd,downsample_2x,LogisticRegression,19,0.48,0.6963324243059926,0.6962526092381608,0.99984509754668,0.0016768234257023,0.8208781312728572,0.4524487978223237,0.2500060123385305,0.1971435573233518
8,emd,downsample_2x,RandomForest,17,0.4,0.6962799804209496,0.6962561231630511,0.999698568198945,0.0018397148441991,0.8208311849025471,0.4864904413799924,0.2514744843579273,0.1995880966111584
8,emd,downsample_2x,XGBoost,20,0.41,0.6960585506841014,0.696216266669778,0.999279912919702,0.002069679199724,0.8206623390912091,0.4872286083920339,0.2510875846303288,0.1984684084895322
9,emd,downsample_2x,AdaptiveNN,20,0.4,0.3334084084084084,0.333358360237255,1.0,0.0001126126126126,0.5000281547384425,0.5985678900183968,0.2360543300960436,0.1220879378572061
9,emd,downsample_2x,LogisticRegression,20,0.5,0.5688138138138138,0.4199785528933129,0.7703453453453454,0.468048048048048,0.5435974592209196,0.6729517101561021,0.2497628625099308,0.1675122834595055
9,emd,downsample_2x,RandomForest,20,0.48,0.4154054054054054,0.3570362691939673,0.9412462462462462,0.1524849849849849,0.5176978726215645,0.6323436862538214,0.2456464764294917,0.1626498110693473
9,emd,downsample_2x,XGBoost,20,0.48,0.4063963963963964,0.3548500547082598,0.9544294294294294,0.1323798798798798,0.5173522373968389,0.635901092252162,0.2458990504142039,0.1630958253643238
10,emd,downsample_2x,AdaptiveNN,20,0.46,0.3676818094135802,0.4841038823573885,0.2481494399875983,0.5645223051885889,0.3281107879936971,0.4111544550701022,0.2625632074616897,0.1623681411503954
10,emd,downsample_2x,LogisticRegression,20,0.49,0.2997444058641975,0.4072737686139748,0.2755881099097004,0.3395239006956411,0.3287335598548413,0.3542599544855503,0.2543878048638224,0.1550818740565504
10,emd,downsample_2x,RandomForest,20,0.48,0.4373673804012346,0.5555105986018387,0.4788784249893423,0.3690088710192099,0.5143558844036507,0.4056909879669793,0.2564067791894766,0.1613463596851168
10,emd,downsample_2x,XGBoost,20,0.48,0.4415629822530864,0.5585505769784491,0.4886641088245553,0.3639989788754866,0.5212753862849465,0.4102180891249856,0.256237969978339,0.1616898809378912
1,emd,weighted_sampler,AdaptiveNN,20,0.48,0.8053300167394127,0.4539985712674362,0.5381016042780749,0.8622227282214758,0.4924852662275424,0.7802561599565186,0.2296119618332298,0.3079631679409714
1,emd,weighted_sampler,LogisticRegression,20,0.51,0.8166095649317126,0.4667856434661908,0.3147058823529411,0.9234644503899356,0.3759482552104128,0.7207986253228447,0.2503267580380401,0.3275242596423104
1,emd,weighted_sampler,RandomForest,20,0.53,0.8084301976919427,0.4618295981932345,0.5528371954842544,0.8628457398025338,0.5032520655010615,0.7811029352996409,0.2525528560270006,0.3371651109360229
1,emd,weighted_sampler,XGBoost,20,0.53,0.8013485396035731,0.4517371995820272,0.616488413547237,0.8407051099599628,0.5214081109603498,0.7963488625637367,0.2541963044496073,0.3384193186639841
2,emd,weighted_sampler,AdaptiveNN,8,0.45,0.3047560812757852,0.287107428396831,0.9770622895622896,0.0382327827341518,0.4438040831932348,0.5942555328036205,0.2321955228103553,0.1786427784887858
2,emd,weighted_sampler,LogisticRegression,17,0.48,0.2839310941025154,0.2838811488661765,0.9998390770449594,0.0001226825270637,0.4422076713348736,0.7120294711528655,0.2480213489574345,0.2153057032835709
2,emd,weighted_sampler,RandomForest,20,0.5,0.572820685825936,0.3503944230416437,0.5910823925529808,0.5655811716672065,0.4399725420277436,0.6196258691222394,0.2470659375294414,0.2214234985171458
2,emd,weighted_sampler,XGBoost,20,0.5,0.5452555154939872,0.3473625386938586,0.6848138245197068,0.4899302181786061,0.4609264019129587,0.6379099854391755,0.2479649202744121,0.2236548813519457
3,emd,weighted_sampler,AdaptiveNN,11,0.45,0.34143508642186,0.2652833808220723,0.8438324449469661,0.1610940388988745,0.4036633841874361,0.615708229124883,0.2292330423396133,0.1911318223683398
3,emd,weighted_sampler,LogisticRegression,3,0.17,0.2641436982677703,0.2641436982677703,1.0,0.0,0.4179013804043336,0.5790266108021085,0.2492918582416593,0.2356344818477527
3,emd,weighted_sampler,RandomForest,20,0.51,0.7095884176693119,0.4389609817356628,0.357579999641056,0.8359457039227434,0.3941132254618823,0.5978416544620698,0.2453501625328615,0.2342884963265122
3,emd,weighted_sampler,XGBoost,20,0.51,0.6951745029439372,0.4172141348073973,0.3880902385182792,0.8054057710519704,0.4021255526576381,0.5982302493009384,0.2465902670365599,0.2358952606651882
4,emd,weighted_sampler,AdaptiveNN,20,0.46,0.4761360461276639,0.1189610447198634,0.7803228621291448,0.4470304194149898,0.2064487581523307,0.6856963249238448,0.219267680569319,0.3742839480621345
4,emd,weighted_sampler,LogisticRegression,13,0.49,0.0875879499098275,0.0872996546298864,0.999297071941051,0.0003525275296169,0.1605716032817724,0.6909313689306734,0.2485303666802864,0.4115760955700596
4,emd,weighted_sampler,RandomForest,20,0.49,0.417504889633976,0.1034409105241209,0.7395287958115183,0.3866925496089727,0.181495328770668,0.6276437801215643,0.2433081957228124,0.4057791064834138
4,emd,weighted_sampler,XGBoost,20,0.49,0.339785110112017,0.0998793641782571,0.8187899941826643,0.2939522974590187,0.1780406046423376,0.6398892494866071,0.2449263517109399,0.4070958825238402
5,emd,weighted_sampler,AdaptiveNN,1,0.44,0.3001456649998289,0.2618211265548874,0.92213245057884,0.0800608828006088,0.4078432832271446,0.5397187598012217,0.2330715954303741,0.1991295952923629
5,emd,weighted_sampler,LogisticRegression,2,0.48,0.2625562741043802,0.2616283765428019,0.99963530269876,0.0017470716696446,0.4147157579883964,0.5682266485446585,0.2509562735659938,0.2391737455071169
5,emd,weighted_sampler,RandomForest,20,0.43,0.3045596077798796,0.2731323112767702,0.9997662196786924,0.0585666071074052,0.4290498443930325,0.5853374665706517,0.2394844593434702,0.2252677164430253
5,emd,weighted_sampler,XGBoost,20,0.44,0.3052366078629771,0.2732724055397582,0.9993360638874862,0.0596353649659188,0.4291830153292557,0.5775769751791013,0.2404840761425563,0.2217607325544945
6,emd,weighted_sampler,AdaptiveNN,20,0.46,0.4338975736069819,0.3906970804667422,0.4283664111449473,0.4385461712705557,0.408665525733606,0.3981236878288441,0.2500989948170721,0.0057383546233368
6,emd,weighted_sampler,LogisticRegression,20,0.49,0.4462799569493729,0.3497653937179942,0.2474418658919341,0.613390992263113,0.2898377414317977,0.392558030602633,0.2507321899431005,0.0321485021796255
6,emd,weighted_sampler,RandomForest,20,0.48,0.4400274927272146,0.3655816339262196,0.307681986302169,0.5512556506731778,0.3341421692853522,0.4059962461454559,0.2530248428309172,0.0512044120108268
6,emd,weighted_sampler,XGBoost,20,0.48,0.4339268778704858,0.3838089526568299,0.3957611396968742,0.4660028044989655,0.3896934221032496,0.4034116257182546,0.2532586754719311,0.0569923667016704
7,emd,weighted_sampler,AdaptiveNN,17,0.48,0.2007563391010991,0.1997362929545541,0.9998090874379534,0.001604198104871,0.3329564084049717,0.7100681466448191,0.245997707082974,0.297450623154148
7,emd,weighted_sampler,LogisticRegression,1,0.46,0.199766024594624,0.1993322185486374,0.998090874379534,0.0007953016028386,0.3322997017147994,0.5923528976327799,0.245476517749807,0.2975342392918363
7,emd,weighted_sampler,RandomForest,20,0.34,0.2008842093807813,0.1997847733990818,1.0,0.00171635602322,0.3330343538751144,0.729057777515876,0.2405123325008847,0.2998451076163593
7,emd,weighted_sampler,XGBoost,20,0.34,0.2009984764392208,0.199807636241768,1.0,0.0018591024647552,0.3330661186115432,0.7308739146061216,0.2435945117834881,0.3047863576548664
8,emd,weighted_sampler,AdaptiveNN,20,0.48,0.5673607251271966,0.5673636052676586,0.9999623210248682,4.941199723292816e-05,0.7239620273882917,0.5682531895695441,0.2484517238173077,0.0671828922185098
8,emd,weighted_sampler,LogisticRegression,17,0.48,0.5673654756984527,0.5673685410767564,0.9999330151553212,9.882399446585631e-05,0.7239583649072182,0.5697386871945562,0.2482219066198071,0.0710045824785965
8,emd,weighted_sampler,RandomForest,20,0.38,0.5677906518258821,0.5676092520550484,0.999941388260906,0.0010705932733801,0.724156488335534,0.6120602998929208,0.2446284303760353,0.0810813189881616
8,emd,weighted_sampler,XGBoost,20,0.39,0.567714642685783,0.5675773312260104,0.9997948589131708,0.0010870639391244,0.7240920840187078,0.6163207105013173,0.2439371133187029,0.0770070371750605
9,emd,weighted_sampler,AdaptiveNN,20,0.46,0.4356539744868947,0.1368459739002094,0.7044444444444444,0.3993163392483791,0.2291726708317254,0.598996730465104,0.2216889694626632,0.3421563142260235
9,emd,weighted_sampler,LogisticRegression,7,0.48,0.1195975981775331,0.1191502760493632,1.0,0.0005764835316517,0.2129298961886827,0.4121326666954628,0.2500738368488666,0.3809595016223961
9,emd,weighted_sampler,RandomForest,20,0.49,0.4111887161550813,0.1274542061164404,0.6746996996996997,0.3755648117700074,0.2144060235042633,0.5118857074278659,0.2451569482834972,0.3743159352161995
9,emd,weighted_sampler,XGBoost,20,0.5,0.5490538979547316,0.1172591009956856,0.4268618618618618,0.5655729718538005,0.1839790840198546,0.5061902029546079,0.2476029267265234,0.376776420811572
10,emd,weighted_sampler,AdaptiveNN,20,0.47,0.7239068136050809,0.047888803436439,0.0494709917451459,0.8362148522455196,0.0486670415661904,0.2584161888608339,0.222770685729908,0.3113047586285912
10,emd,weighted_sampler,LogisticRegression,20,0.51,0.7453556175175374,0.0321961373886897,0.0269736077200325,0.8649816395939414,0.0293543931422064,0.1610010888009855,0.2519185572123434,0.3557403150744595
10,emd,weighted_sampler,RandomForest,20,0.52,0.6835513067339397,0.0415023803265282,0.0550711157617331,0.7882067465618607,0.0473335331934312,0.1905548622613809,0.255539607976879,0.3524524790973394
10,emd,weighted_sampler,XGBoost,20,0.53,0.7482047622208945,0.0359068540886722,0.0295508274231678,0.867876065645712,0.0324202514961148,0.1810997898194397,0.2572284528075967,0.3520067263674677
1,fusion,downsample_2x,AdaptiveNN,20,0.49,0.7209530332943846,0.6683348141953692,0.7597890671420083,0.6889109493345099,0.7111336651558546,0.8189978772592167,0.2131741970161235,0.1642122124960314
1,fusion,downsample_2x,LogisticRegression,20,0.51,0.7215909854009697,0.6501538640190443,0.8316696375519905,0.630769419320048,0.7297943754684394,0.8465961114353837,0.215493764800171,0.2422579808608483
1,fusion,downsample_2x,RandomForest,20,0.52,0.7360087030097909,0.6889878542510122,0.7583778966131908,0.7175527612324436,0.7220195163343233,0.8359518133425601,0.2109418282726337,0.2216560599842267
1,fusion,downsample_2x,XGBoost,20,0.52,0.7326241992022241,0.684076671842373,0.7591503267973856,0.7107385346961786,0.7196609119328583,0.8338562506948051,0.2107047294087407,0.2212481203866415
2,fusion,downsample_2x,AdaptiveNN,20,0.45,0.7110952050436694,0.7215980024968789,0.8228114478114478,0.5542170769016826,0.7688881948420754,0.7711071460876224,0.228688000629214,0.1222398543370109
2,fusion,downsample_2x,LogisticRegression,17,0.48,0.7741699924807681,0.8060809725602599,0.8076475539710833,0.7271589486858573,0.8068635028597929,0.8347993515584541,0.2280860440879842,0.1538230950495034
2,fusion,downsample_2x,RandomForest,18,0.47,0.678704667707791,0.7012748236180181,0.7837690631808278,0.5311674315116117,0.7402306644609548,0.7420574084323373,0.2279696323174343,0.0921695423843024
2,fusion,downsample_2x,XGBoost,19,0.47,0.7019636763259877,0.7148707364762111,0.8146538918597742,0.5437178417466277,0.7615074865196362,0.7658325429374386,0.2247657445877184,0.1059994205634242
3,fusion,downsample_2x,AdaptiveNN,19,0.46,0.6435072599798057,0.568329213675632,0.4167788366625388,0.7922805158099275,0.4808966659763926,0.6439884966536558,0.2197112324535726,0.0927029435488584
3,fusion,downsample_2x,LogisticRegression,17,0.48,0.5484200122303283,0.4507403026987369,0.6395215276656078,0.4886415827592298,0.5287869737969719,0.6401556507876245,0.2320015091632497,0.1725684053240272
3,fusion,downsample_2x,RandomForest,18,0.49,0.6147482116700087,0.5148710914482771,0.4783018359984924,0.7042807513395749,0.495913212164067,0.6403709453190409,0.225038241788778,0.148681156062358
3,fusion,downsample_2x,XGBoost,18,0.51,0.6392017577541704,0.5603520384041896,0.4147956711355193,0.7864511570393923,0.4767105487059697,0.6351079710402435,0.2250324880048482,0.1399125193210741
4,fusion,downsample_2x,AdaptiveNN,20,0.45,0.578340120224937,0.4317688178754213,0.838399263137483,0.4483105487686639,0.5699948914852595,0.7574062621170992,0.2203173571671564,0.1879449513860932
4,fusion,downsample_2x,LogisticRegression,20,0.47,0.5172904143235731,0.4006576967716975,0.9036746170254024,0.3240983129726585,0.5551716949102063,0.758640326304457,0.2330516947236884,0.2023520800921959
4,fusion,downsample_2x,RandomForest,20,0.44,0.5400184215629242,0.4139558883265449,0.9139519100252084,0.353051677331782,0.5698223555458165,0.7657626542772759,0.2175085807795402,0.179118539286969
4,fusion,downsample_2x,XGBoost,18,0.44,0.5501583608040851,0.4198693013847829,0.9157213496218732,0.367376866395191,0.575750186689425,0.7652275995093036,0.2173291732586652,0.178560381938171
5,fusion,downsample_2x,AdaptiveNN,20,0.44,0.583741592626422,0.5556021569802276,0.7804241710149806,0.3922484431333989,0.6490970180596388,0.664454657597398,0.2342503136158965,0.0439819149136476
5,fusion,downsample_2x,LogisticRegression,12,0.45,0.5901445745338463,0.556098529010493,0.8385419588920683,0.3483011034633453,0.6687199373578433,0.6800661581332792,0.2376676246950827,0.0738916747211037
5,fusion,downsample_2x,RandomForest,20,0.43,0.577315545222213,0.5481887136877223,0.8143784248817072,0.3465075203029972,0.6552822955346629,0.6583825083713379,0.2344536842031254,0.0356200526288153
5,fusion,downsample_2x,XGBoost,18,0.43,0.5791008146733464,0.5497736121856254,0.8107127494436028,0.3535999125969627,0.6552193234378306,0.6598303155032741,0.233308900591777,0.0291957879873261
6,fusion,downsample_2x,AdaptiveNN,20,0.45,0.5955412658313982,0.7822690418417471,0.6168924358570479,0.5381042059008161,0.6898072344173,0.5965588728565154,0.2669454518620882,0.2695519638053652
6,fusion,downsample_2x,LogisticRegression,18,0.45,0.3957360483809232,0.674678704574961,0.3304514217041782,0.5713590709353421,0.4436212412529222,0.4271722495606518,0.2801092661987949,0.2804478373607604
6,fusion,downsample_2x,RandomForest,20,0.44,0.5895149148995892,0.7496549930998619,0.6559907592145332,0.4106873822975518,0.6997022503896879,0.5430393711656535,0.2714646162252231,0.2731056124633579
6,fusion,downsample_2x,XGBoost,20,0.45,0.5626153597523115,0.750819360313698,0.5987317255300034,0.4654582548650345,0.6662057863202924,0.5459291482559551,0.2688326859440652,0.2687228002016895
7,fusion,downsample_2x,AdaptiveNN,20,0.35,0.4103884917838406,0.4102466559627638,1.0,0.0004077297984108,0.5818083726391704,0.732747958215914,0.2254297472732155,0.1384870997579356
7,fusion,downsample_2x,LogisticRegression,19,0.37,0.4103157824088057,0.4102168221789622,1.0,0.000284462650054,0.5817783701447068,0.7522171370340555,0.2227540468242504,0.151295501863802
7,fusion,downsample_2x,RandomForest,18,0.26,0.4103717126972941,0.4102397708582745,1.0,0.0003792835334053,0.5818014487119475,0.7339948110669358,0.220898513938422,0.13239878905187
7,fusion,downsample_2x,XGBoost,18,0.26,0.4103773057261429,0.410242065867426,1.0,0.0003887656217405,0.5818037566693774,0.7272594648891519,0.2209319849507519,0.1272579518250564
8,fusion,downsample_2x,AdaptiveNN,20,0.41,0.7134058224366594,0.7117097839714533,0.9886586284853052,0.083429151814802,0.8276300756306644,0.5839537989381121,0.239445704425187,0.1885140428381918
8,fusion,downsample_2x,LogisticRegression,6,0.41,0.6961663520033564,0.6965149864635567,0.998463535125178,0.004292667969798,0.8205942515427452,0.56547964853643,0.2474679244019992,0.1978339702697891
8,fusion,downsample_2x,RandomForest,18,0.31,0.6966733095587722,0.6964558032394921,0.999970694130453,0.00251044421448,0.8210616776810499,0.5600858804369624,0.2462300557091866,0.1968691037944656
8,fusion,downsample_2x,XGBoost,19,0.31,0.6967694566813509,0.6965411648050395,0.999903709285774,0.0029799547736767,0.8210984099699183,0.5567470757223189,0.2459620072164696,0.1949755084993562
9,fusion,downsample_2x,AdaptiveNN,20,0.43,0.5957607607607608,0.4456223851379879,0.8716066066066066,0.4578378378378378,0.5897340817311355,0.7342074448322196,0.2180835619178278,0.1382278287365316
9,fusion,downsample_2x,LogisticRegression,19,0.49,0.5861811811811812,0.426825383824319,0.7042042042042042,0.5271696696696697,0.531501974716825,0.6675105232484737,0.2402214725913316,0.1809381602789955
9,fusion,downsample_2x,RandomForest,20,0.47,0.6134484484484485,0.4557758054185348,0.8227027027027027,0.5088213213213213,0.58658473265281,0.7564768120598075,0.2249778742179243,0.1663799643950108
9,fusion,downsample_2x,XGBoost,20,0.45,0.5696096096096096,0.4304277944405378,0.9007057057057057,0.4040615615615616,0.5824941980715264,0.7462580926083742,0.2228240554912503,0.1611671445346228
10,fusion,downsample_2x,AdaptiveNN,19,0.55,0.4170645254629629,0.8055190538764783,0.0831492462116808,0.9669410938796348,0.1507385874624558,0.6458776763160692,0.2446787814868629,0.1399155052376465
10,fusion,downsample_2x,LogisticRegression,18,0.5,0.3650535300925926,0.4616165277274375,0.1233965042824477,0.7630033824749506,0.1947370835308328,0.4533071141865645,0.2605557370960175,0.1692346891065395
10,fusion,downsample_2x,RandomForest,20,0.56,0.3942780671296296,0.747014115092291,0.0399953493779793,0.9776948114110664,0.07592561937869,0.6014474638093701,0.2528698541119333,0.165820817464615
10,fusion,downsample_2x,XGBoost,20,0.56,0.3998119212962963,0.7680776014109347,0.0506336472503197,0.9748228987172124,0.0950043630017452,0.6048881169832819,0.252322759683137,0.1634006672533405
1,fusion,weighted_sampler,AdaptiveNN,20,0.58,0.8921429055657244,0.8699680693351579,0.4532828282828283,0.9855758587756084,0.5960193757568655,0.8715257284977123,0.234915739670296,0.3627572125879584
1,fusion,weighted_sampler,LogisticRegression,20,0.61,0.9079384448511966,0.8704921068469053,0.558630421865716,0.982305838598888,0.6805341922875083,0.8631581750340938,0.241808356529382,0.3957750748733237
1,fusion,weighted_sampler,RandomForest,20,0.6,0.9098001178538092,0.8583190995488985,0.5822341057635175,0.9795386551804836,0.6938204733329794,0.8888974694828502,0.2426417942405234,0.3989485622625473
